ID,ANIMAL NAME,PHOTO,PROFILE,PHOTO LOCATION,ORIGINAL ID BY,SEX,TAGGED,PIT TAG,DNA,SAMPLE .,CU SAMPLE,DNA PLATE,WELL,NOTES,AGE,GENERAL LOCATION,DATE TAGGED,DATE DNA TAKEN,TAG 30/09,GENOTYPED,GENOTYPED SAMPLE NO,EXTACTED?,DATE EXTRACTED,DATE GENOTYPED,TAIL,BLOOD,SKIN,FAECES
1565,Cerise,TRUE,L & R,,CD,F,TRUE,126051246762,TRUE,RSP 686,,,,,Adult,BROMS,14/11/2018,14/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1566,Gypsy,TRUE,L & R,,CD,F,TRUE,001026366957,TRUE,RSP 689,,,,,Adult,PGROUND,14/11/2018,14/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1567,Zod,TRUE,L & R,,CD,M,TRUE,001026367038,TRUE,RSP 692,,,,,Juvenile,LAKE,14/11/2018,14/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1568,Ares,TRUE,L & R,,CD,M,TRUE,001026366972,TRUE,RSP 694,,,,,Adult,LAKE,14/11/2018,14/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1569,Grodd,TRUE,L & R,,CD,M,TRUE,001026366998,TRUE,RSP 696,,,,,Adult,BROMS,14/11/2018,14/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,TRUE,FALSE
1570,Alisha,TRUE,L & R,,CD,F,TRUE,126051246837,TRUE,RSP 697,,,,,Adult,BBABS,15/11/2018,15/11/2018,0,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
1571,Hawkeye,TRUE,L & R,,CD,M,TRUE,001026366964,TRUE,RSP 699,,,,,Juvenile,ARID,15/11/2018,15/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1572,Waller,TRUE,L & R,,CD,M,TRUE,001026366986,TRUE,RSP 703,,,,,Adult,LAKE,15/11/2018,15/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1573,Birdman,TRUE,L & R,,CD,M,TRUE,001026367045,TRUE,RSP 705,,,,,Juvenile,SPEC,15/11/2018,15/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1574,Cyborg,TRUE,L & R,,CD,M,TRUE,26366973,TRUE,RSP 707,,,,,Juvenile,BBABS,15/11/2018,15/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,TRUE,FALSE
1575,Constantine,TRUE,L & R,,CD,M,TRUE,126051246808,TRUE,RSP 721,,,,,Juvenile,RAINFST,16/11/2018,16/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1576,Amethyst,TRUE,L & R,,CD,M,TRUE,126051246757,TRUE,RSP 728,,,,,Juvenile,RAINFST,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,TRUE
1577,Elira,TRUE,L & R,,CD,F,TRUE,126051246829,TRUE,RSP 730,,,,,Adult,RAINFST,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1578,Magneto,TRUE,L & R,,CD,M,TRUE,1026367006,TRUE,RSP 732,,,,,Adult,RAINFST,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1579,Christmas,TRUE,L & R,,CD,U,TRUE,126051246760,TRUE,RSP 733,,,,,Juvenile,LAKE,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1580,Eiffel,TRUE,L & R,,CD,M,TRUE,1026366969,TRUE,RSP 735,,,,Inserted pit tag on left side as right leg was very sensitive.,Adult,BROMS,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1581,Lego,TRUE,L & R,,CD,U,TRUE,126051246834,TRUE,RSP 737,,,,,Juvenile,ARID,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1582,Vision,TRUE,L & R,,CD,M,TRUE,126051246850,TRUE,RSP 739,,,,,Juvenile,SPEC,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1583,Nikki,TRUE,L & R,,CD,F,TRUE,126051246805,TRUE,RSP 741,,,,,Adult,SPEC,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1584,Wrinkles,TRUE,L & R,,CD,M,FALSE,,TRUE,RSP 742,,,,No pit tag inserted as sensitive legs,Adult,ARID,,17/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,TRUE,FALSE
1585,Ultron,TRUE,L & R,,CD,M,TRUE,001026367003,TRUE,RSP 746,,,,,Adult,BBABS,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1586,Matisse,TRUE,L & R,,CD,F,TRUE,126051246765,TRUE,RSP 745,,,,,Adult,SPEC,17/11/2018,17/11/2018,0,FALSE,,FALSE,,,FALSE,FALSE,TRUE,FALSE
1587,Isla,TRUE,L & R,,CD,F,TRUE,126051246839,TRUE,RSP 749,,,,,Adult,SPEC,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1588,Bucky,TRUE,L & R,,CD,M,TRUE,1026367051,TRUE,RSP 751,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1589,Leif,TRUE,L & R,,CD,F,TRUE,126051246781,TRUE,RSP 753,,,,,Adult,SPEC,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1590,Johnathan,TRUE,L & R,,CD,M,TRUE,001026367047,TRUE,RSP 754,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1591,Aaron,TRUE,L & R,,CD,M,TRUE,001026366984,TRUE,RSP 755,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1592,Glutton,TRUE,L & R,,CD,M,TRUE,001026366990,TRUE,RSP 756,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1593,Matthew,TRUE,L & R,,CD,M,TRUE,001026366994,TRUE,RSP 757,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1594,Puma,TRUE,L & R,,CD,F,TRUE,126051246847,TRUE,RSP 758,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1595,Spaghetti,TRUE,L & R,,CD,F,TRUE,126051246822,TRUE,RSP 759,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
1596,Drax,TRUE,L & R,,CD,M,TRUE,126051246820,TRUE,RSP 760,,,,,Juvenile,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1597,Declax,TRUE,L & R,,CD,M,TRUE,001026366996,TRUE,RSP 761,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1598,Deathlock,TRUE,L & R,,CD,M,TRUE,001026366983,TRUE,RSP 762,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1599,DrStrange,TRUE,L & R,,CD,M,TRUE,001026366965,TRUE,RSP 763,,,,,Juvenile,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1600,Reptile,TRUE,L & R,,CD,F,TRUE,126051246794,TRUE,RSP 765,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,FALSE,FALSE,TRUE,FALSE
1601,Thanos,TRUE,L & R,,CD,M,TRUE,001026367027,TRUE,RSP 766,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
1602,Lyra,TRUE,L & R,,CD,F,TRUE,001026367040,TRUE,RSP 767,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1603,Gamora,TRUE,L & R,,CD,F,TRUE,126051246786,TRUE,RSP 768,,,,,Adult,PGROUND,18/11/2018,18/11/2018,0,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
1604,Rouge,TRUE,R,,CD,M,FALSE,,FALSE,,,,,,Juvenile,RAINFST,,,0,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
1605,Reese,TRUE,L & R,,CD,M,FALSE,,FALSE,,,,,,Juvenile,ARID,,,0,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
1606,Lyre,TRUE,R,,CD,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,0,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
